INPUT_TABLE,,,,,,,
Variable ID,,,,,,,
RegionTechCapital,,,,,,,
,,,,,,,
region,supplysector,subsector,technology,year,input.capital,capital.overnight,fixed.charge.rate
DD,electricity,coal,coal (conv pul CCS),2090,capital,309.6276727,0.13
DL,electricity,coal,coal (conv pul CCS),2090,capital,317.8985619,0.13
DN,electricity,coal,coal (conv pul CCS),2090,capital,309.5707578,0.13
GA,electricity,coal,coal (conv pul CCS),2090,capital,212.7633473,0.13
GJ,electricity,coal,coal (conv pul CCS),2090,capital,307.5109859,0.13
HP,electricity,coal,coal (conv pul CCS),2090,capital,319.8348259,0.13
HR,electricity,coal,coal (conv pul CCS),2090,capital,316.2945259,0.13
JH,electricity,coal,coal (conv pul CCS),2090,capital,360.0302091,0.13
JK,electricity,coal,coal (conv pul CCS),2090,capital,316.2945259,0.13
KA,electricity,coal,coal (conv pul CCS),2090,capital,428.4018462,0.13
KL,electricity,coal,coal (conv pul CCS),2090,capital,262.238564,0.13
LA,electricity,coal,coal (conv pul CCS),2090,capital,401.5010159,0.13
LD,electricity,coal,coal (conv pul CCS),2090,capital,340.0051762,0.13
MH,electricity,coal,coal (conv pul CCS),2090,capital,307.2853644,0.13
ML,electricity,coal,coal (conv pul CCS),2090,capital,985.1993867,0.13
MN,electricity,coal,coal (conv pul CCS),2090,capital,1034.112942,0.13
MP,electricity,coal,coal (conv pul CCS),2090,capital,308.5824987,0.13
MZ,electricity,coal,coal (conv pul CCS),2090,capital,497.0524533,0.13
NL,electricity,coal,coal (conv pul CCS),2090,capital,497.1001768,0.13
OD,electricity,coal,coal (conv pul CCS),2090,capital,298.6755007,0.13
PB,electricity,coal,coal (conv pul CCS),2090,capital,340.0754407,0.13
PC,electricity,coal,coal (conv pul CCS),2090,capital,345.1675186,0.13
RJ,electricity,coal,coal (conv pul CCS),2090,capital,312.6385857,0.13
SK,electricity,coal,coal (conv pul CCS),2090,capital,599.935978,0.13
TN,electricity,coal,coal (conv pul CCS),2090,capital,558.6092454,0.13
TR,electricity,coal,coal (conv pul CCS),2090,capital,1176.227561,0.13
TS,electricity,coal,coal (conv pul CCS),2090,capital,368.1503112,0.13
UK,electricity,coal,coal (conv pul CCS),2090,capital,317.9404004,0.13
UP,electricity,coal,coal (conv pul CCS),2090,capital,317.9404004,0.13
WB,electricity,coal,coal (conv pul CCS),2090,capital,699.817217,0.13
AN,electricity,coal,coal (conv pul CCS),2095,capital,334.9441978,0.13
AP,electricity,coal,coal (conv pul CCS),2095,capital,256.4361063,0.13
AR,electricity,coal,coal (conv pul CCS),2095,capital,540.9408588,0.13
AS,electricity,coal,coal (conv pul CCS),2095,capital,569.8341118,0.13
BR,electricity,coal,coal (conv pul CCS),2095,capital,574.7541257,0.13
CG,electricity,coal,coal (conv pul CCS),2095,capital,263.5770997,0.13
CH,electricity,coal,coal (conv pul CCS),2095,capital,340.7524221,0.13
DD,electricity,coal,coal (conv pul CCS),2095,capital,309.6276727,0.13
DL,electricity,coal,coal (conv pul CCS),2095,capital,317.8985619,0.13
DN,electricity,coal,coal (conv pul CCS),2095,capital,309.5707578,0.13
GA,electricity,coal,coal (conv pul CCS),2095,capital,212.7633473,0.13
GJ,electricity,coal,coal (conv pul CCS),2095,capital,307.5109859,0.13
HP,electricity,coal,coal (conv pul CCS),2095,capital,319.8348259,0.13
HR,electricity,coal,coal (conv pul CCS),2095,capital,316.2945259,0.13
JH,electricity,coal,coal (conv pul CCS),2095,capital,360.0302091,0.13
JK,electricity,coal,coal (conv pul CCS),2095,capital,316.2945259,0.13
KA,electricity,coal,coal (conv pul CCS),2095,capital,428.4018462,0.13
KL,electricity,coal,coal (conv pul CCS),2095,capital,262.238564,0.13
LA,electricity,coal,coal (conv pul CCS),2095,capital,401.5010159,0.13
LD,electricity,coal,coal (conv pul CCS),2095,capital,340.0051762,0.13
MH,electricity,coal,coal (conv pul CCS),2095,capital,307.2853644,0.13
ML,electricity,coal,coal (conv pul CCS),2095,capital,985.1993867,0.13
MN,electricity,coal,coal (conv pul CCS),2095,capital,1034.112942,0.13
MP,electricity,coal,coal (conv pul CCS),2095,capital,308.5824987,0.13
MZ,electricity,coal,coal (conv pul CCS),2095,capital,497.0524533,0.13
NL,electricity,coal,coal (conv pul CCS),2095,capital,497.1001768,0.13
OD,electricity,coal,coal (conv pul CCS),2095,capital,298.6755007,0.13
PB,electricity,coal,coal (conv pul CCS),2095,capital,340.0754407,0.13
PC,electricity,coal,coal (conv pul CCS),2095,capital,345.1675186,0.13
RJ,electricity,coal,coal (conv pul CCS),2095,capital,312.6385857,0.13
SK,electricity,coal,coal (conv pul CCS),2095,capital,599.935978,0.13
TN,electricity,coal,coal (conv pul CCS),2095,capital,558.6092454,0.13
TR,electricity,coal,coal (conv pul CCS),2095,capital,1176.227561,0.13
TS,electricity,coal,coal (conv pul CCS),2095,capital,368.1503112,0.13
UK,electricity,coal,coal (conv pul CCS),2095,capital,317.9404004,0.13
UP,electricity,coal,coal (conv pul CCS),2095,capital,317.9404004,0.13
WB,electricity,coal,coal (conv pul CCS),2095,capital,699.817217,0.13
AN,electricity,coal,coal (conv pul CCS),2100,capital,334.9441978,0.13
AP,electricity,coal,coal (conv pul CCS),2100,capital,256.4361063,0.13
AR,electricity,coal,coal (conv pul CCS),2100,capital,540.9408588,0.13
AS,electricity,coal,coal (conv pul CCS),2100,capital,569.8341118,0.13
BR,electricity,coal,coal (conv pul CCS),2100,capital,574.7541257,0.13
CG,electricity,coal,coal (conv pul CCS),2100,capital,263.5770997,0.13
CH,electricity,coal,coal (conv pul CCS),2100,capital,340.7524221,0.13
DD,electricity,coal,coal (conv pul CCS),2100,capital,309.6276727,0.13
DL,electricity,coal,coal (conv pul CCS),2100,capital,317.8985619,0.13
DN,electricity,coal,coal (conv pul CCS),2100,capital,309.5707578,0.13
GA,electricity,coal,coal (conv pul CCS),2100,capital,212.7633473,0.13
GJ,electricity,coal,coal (conv pul CCS),2100,capital,307.5109859,0.13
HP,electricity,coal,coal (conv pul CCS),2100,capital,319.8348259,0.13
HR,electricity,coal,coal (conv pul CCS),2100,capital,316.2945259,0.13
JH,electricity,coal,coal (conv pul CCS),2100,capital,360.0302091,0.13
JK,electricity,coal,coal (conv pul CCS),2100,capital,316.2945259,0.13
KA,electricity,coal,coal (conv pul CCS),2100,capital,428.4018462,0.13
KL,electricity,coal,coal (conv pul CCS),2100,capital,262.238564,0.13
LA,electricity,coal,coal (conv pul CCS),2100,capital,401.5010159,0.13
LD,electricity,coal,coal (conv pul CCS),2100,capital,340.0051762,0.13
MH,electricity,coal,coal (conv pul CCS),2100,capital,307.2853644,0.13
ML,electricity,coal,coal (conv pul CCS),2100,capital,985.1993867,0.13
MN,electricity,coal,coal (conv pul CCS),2100,capital,1034.112942,0.13
MP,electricity,coal,coal (conv pul CCS),2100,capital,308.5824987,0.13
MZ,electricity,coal,coal (conv pul CCS),2100,capital,497.0524533,0.13
NL,electricity,coal,coal (conv pul CCS),2100,capital,497.1001768,0.13
OD,electricity,coal,coal (conv pul CCS),2100,capital,298.6755007,0.13
PB,electricity,coal,coal (conv pul CCS),2100,capital,340.0754407,0.13
PC,electricity,coal,coal (conv pul CCS),2100,capital,345.1675186,0.13
RJ,electricity,coal,coal (conv pul CCS),2100,capital,312.6385857,0.13
SK,electricity,coal,coal (conv pul CCS),2100,capital,599.935978,0.13
TN,electricity,coal,coal (conv pul CCS),2100,capital,558.6092454,0.13
TR,electricity,coal,coal (conv pul CCS),2100,capital,1176.227561,0.13
TS,electricity,coal,coal (conv pul CCS),2100,capital,368.1503112,0.13
UK,electricity,coal,coal (conv pul CCS),2100,capital,317.9404004,0.13
UP,electricity,coal,coal (conv pul CCS),2100,capital,317.9404004,0.13
WB,electricity,coal,coal (conv pul CCS),2100,capital,699.817217,0.13
AN,electricity,gas,gas (CC CCS),1975,capital,598,0.13
AP,electricity,gas,gas (CC CCS),1975,capital,598,0.13
AR,electricity,gas,gas (CC CCS),1975,capital,598,0.13
AS,electricity,gas,gas (CC CCS),1975,capital,598,0.13
BR,electricity,gas,gas (CC CCS),1975,capital,598,0.13
CG,electricity,gas,gas (CC CCS),1975,capital,598,0.13
CH,electricity,gas,gas (CC CCS),1975,capital,598,0.13
DD,electricity,gas,gas (CC CCS),1975,capital,598,0.13
DL,electricity,gas,gas (CC CCS),1975,capital,598,0.13
DN,electricity,gas,gas (CC CCS),1975,capital,598,0.13
GA,electricity,gas,gas (CC CCS),1975,capital,598,0.13
GJ,electricity,gas,gas (CC CCS),1975,capital,598,0.13
HP,electricity,gas,gas (CC CCS),1975,capital,598,0.13
HR,electricity,gas,gas (CC CCS),1975,capital,598,0.13
JH,electricity,gas,gas (CC CCS),1975,capital,598,0.13
JK,electricity,gas,gas (CC CCS),1975,capital,598,0.13
KA,electricity,gas,gas (CC CCS),1975,capital,598,0.13
KL,electricity,gas,gas (CC CCS),1975,capital,598,0.13
LA,electricity,gas,gas (CC CCS),1975,capital,598,0.13
LD,electricity,gas,gas (CC CCS),1975,capital,598,0.13
MH,electricity,gas,gas (CC CCS),1975,capital,598,0.13
ML,electricity,gas,gas (CC CCS),1975,capital,598,0.13
MN,electricity,gas,gas (CC CCS),1975,capital,598,0.13
MP,electricity,gas,gas (CC CCS),1975,capital,598,0.13
MZ,electricity,gas,gas (CC CCS),1975,capital,598,0.13
NL,electricity,gas,gas (CC CCS),1975,capital,598,0.13
OD,electricity,gas,gas (CC CCS),1975,capital,598,0.13
PB,electricity,gas,gas (CC CCS),1975,capital,598,0.13
PC,electricity,gas,gas (CC CCS),1975,capital,598,0.13
RJ,electricity,gas,gas (CC CCS),1975,capital,598,0.13
SK,electricity,gas,gas (CC CCS),1975,capital,598,0.13
TN,electricity,gas,gas (CC CCS),1975,capital,598,0.13
TR,electricity,gas,gas (CC CCS),1975,capital,598,0.13
TS,electricity,gas,gas (CC CCS),1975,capital,598,0.13
UK,electricity,gas,gas (CC CCS),1975,capital,598,0.13
UP,electricity,gas,gas (CC CCS),1975,capital,598,0.13
WB,electricity,gas,gas (CC CCS),1975,capital,598,0.13
AN,electricity,gas,gas (CC CCS),1990,capital,598,0.13
AP,electricity,gas,gas (CC CCS),1990,capital,598,0.13
AR,electricity,gas,gas (CC CCS),1990,capital,598,0.13
AS,electricity,gas,gas (CC CCS),1990,capital,598,0.13
BR,electricity,gas,gas (CC CCS),1990,capital,598,0.13
CG,electricity,gas,gas (CC CCS),1990,capital,598,0.13
CH,electricity,gas,gas (CC CCS),1990,capital,598,0.13
DD,electricity,gas,gas (CC CCS),1990,capital,598,0.13
DL,electricity,gas,gas (CC CCS),1990,capital,598,0.13
DN,electricity,gas,gas (CC CCS),1990,capital,598,0.13
GA,electricity,gas,gas (CC CCS),1990,capital,598,0.13
GJ,electricity,gas,gas (CC CCS),1990,capital,598,0.13
HP,electricity,gas,gas (CC CCS),1990,capital,598,0.13
HR,electricity,gas,gas (CC CCS),1990,capital,598,0.13
JH,electricity,gas,gas (CC CCS),1990,capital,598,0.13
JK,electricity,gas,gas (CC CCS),1990,capital,598,0.13
KA,electricity,gas,gas (CC CCS),1990,capital,598,0.13
KL,electricity,gas,gas (CC CCS),1990,capital,598,0.13
LA,electricity,gas,gas (CC CCS),1990,capital,598,0.13
LD,electricity,gas,gas (CC CCS),1990,capital,598,0.13
MH,electricity,gas,gas (CC CCS),1990,capital,598,0.13
ML,electricity,gas,gas (CC CCS),1990,capital,598,0.13
MN,electricity,gas,gas (CC CCS),1990,capital,598,0.13
MP,electricity,gas,gas (CC CCS),1990,capital,598,0.13
MZ,electricity,gas,gas (CC CCS),1990,capital,598,0.13
NL,electricity,gas,gas (CC CCS),1990,capital,598,0.13
OD,electricity,gas,gas (CC CCS),1990,capital,598,0.13
PB,electricity,gas,gas (CC CCS),1990,capital,598,0.13
PC,electricity,gas,gas (CC CCS),1990,capital,598,0.13
RJ,electricity,gas,gas (CC CCS),1990,capital,598,0.13
SK,electricity,gas,gas (CC CCS),1990,capital,598,0.13
TN,electricity,gas,gas (CC CCS),1990,capital,598,0.13
TR,electricity,gas,gas (CC CCS),1990,capital,598,0.13
TS,electricity,gas,gas (CC CCS),1990,capital,598,0.13
UK,electricity,gas,gas (CC CCS),1990,capital,598,0.13
UP,electricity,gas,gas (CC CCS),1990,capital,598,0.13
WB,electricity,gas,gas (CC CCS),1990,capital,598,0.13
AN,electricity,gas,gas (CC CCS),2005,capital,598,0.13
AP,electricity,gas,gas (CC CCS),2005,capital,598,0.13
AR,electricity,gas,gas (CC CCS),2005,capital,598,0.13
AS,electricity,gas,gas (CC CCS),2005,capital,598,0.13
BR,electricity,gas,gas (CC CCS),2005,capital,598,0.13
CG,electricity,gas,gas (CC CCS),2005,capital,598,0.13
CH,electricity,gas,gas (CC CCS),2005,capital,598,0.13
DD,electricity,gas,gas (CC CCS),2005,capital,598,0.13
DL,electricity,gas,gas (CC CCS),2005,capital,598,0.13
DN,electricity,gas,gas (CC CCS),2005,capital,598,0.13
GA,electricity,gas,gas (CC CCS),2005,capital,598,0.13
GJ,electricity,gas,gas (CC CCS),2005,capital,598,0.13
HP,electricity,gas,gas (CC CCS),2005,capital,598,0.13
HR,electricity,gas,gas (CC CCS),2005,capital,598,0.13
JH,electricity,gas,gas (CC CCS),2005,capital,598,0.13
JK,electricity,gas,gas (CC CCS),2005,capital,598,0.13
KA,electricity,gas,gas (CC CCS),2005,capital,598,0.13
KL,electricity,gas,gas (CC CCS),2005,capital,598,0.13
LA,electricity,gas,gas (CC CCS),2005,capital,598,0.13
LD,electricity,gas,gas (CC CCS),2005,capital,598,0.13
MH,electricity,gas,gas (CC CCS),2005,capital,598,0.13
ML,electricity,gas,gas (CC CCS),2005,capital,598,0.13
MN,electricity,gas,gas (CC CCS),2005,capital,598,0.13
MP,electricity,gas,gas (CC CCS),2005,capital,598,0.13
MZ,electricity,gas,gas (CC CCS),2005,capital,598,0.13
NL,electricity,gas,gas (CC CCS),2005,capital,598,0.13
OD,electricity,gas,gas (CC CCS),2005,capital,598,0.13
PB,electricity,gas,gas (CC CCS),2005,capital,598,0.13
PC,electricity,gas,gas (CC CCS),2005,capital,598,0.13
RJ,electricity,gas,gas (CC CCS),2005,capital,598,0.13
SK,electricity,gas,gas (CC CCS),2005,capital,598,0.13
TN,electricity,gas,gas (CC CCS),2005,capital,598,0.13
TR,electricity,gas,gas (CC CCS),2005,capital,598,0.13
TS,electricity,gas,gas (CC CCS),2005,capital,598,0.13
UK,electricity,gas,gas (CC CCS),2005,capital,598,0.13
UP,electricity,gas,gas (CC CCS),2005,capital,598,0.13
WB,electricity,gas,gas (CC CCS),2005,capital,598,0.13
AN,electricity,gas,gas (CC CCS),2010,capital,598,0.13
AP,electricity,gas,gas (CC CCS),2010,capital,598,0.13
AR,electricity,gas,gas (CC CCS),2010,capital,598,0.13
AS,electricity,gas,gas (CC CCS),2010,capital,598,0.13
BR,electricity,gas,gas (CC CCS),2010,capital,598,0.13
CG,electricity,gas,gas (CC CCS),2010,capital,598,0.13
CH,electricity,gas,gas (CC CCS),2010,capital,598,0.13
DD,electricity,gas,gas (CC CCS),2010,capital,598,0.13
DL,electricity,gas,gas (CC CCS),2010,capital,598,0.13
DN,electricity,gas,gas (CC CCS),2010,capital,598,0.13
GA,electricity,gas,gas (CC CCS),2010,capital,598,0.13
GJ,electricity,gas,gas (CC CCS),2010,capital,598,0.13
HP,electricity,gas,gas (CC CCS),2010,capital,598,0.13
HR,electricity,gas,gas (CC CCS),2010,capital,598,0.13
JH,electricity,gas,gas (CC CCS),2010,capital,598,0.13
JK,electricity,gas,gas (CC CCS),2010,capital,598,0.13
KA,electricity,gas,gas (CC CCS),2010,capital,598,0.13
KL,electricity,gas,gas (CC CCS),2010,capital,598,0.13
LA,electricity,gas,gas (CC CCS),2010,capital,598,0.13
LD,electricity,gas,gas (CC CCS),2010,capital,598,0.13
MH,electricity,gas,gas (CC CCS),2010,capital,598,0.13
ML,electricity,gas,gas (CC CCS),2010,capital,598,0.13
MN,electricity,gas,gas (CC CCS),2010,capital,598,0.13
MP,electricity,gas,gas (CC CCS),2010,capital,598,0.13
MZ,electricity,gas,gas (CC CCS),2010,capital,598,0.13
NL,electricity,gas,gas (CC CCS),2010,capital,598,0.13
OD,electricity,gas,gas (CC CCS),2010,capital,598,0.13
PB,electricity,gas,gas (CC CCS),2010,capital,598,0.13
PC,electricity,gas,gas (CC CCS),2010,capital,598,0.13
RJ,electricity,gas,gas (CC CCS),2010,capital,598,0.13
SK,electricity,gas,gas (CC CCS),2010,capital,598,0.13
TN,electricity,gas,gas (CC CCS),2010,capital,598,0.13
TR,electricity,gas,gas (CC CCS),2010,capital,598,0.13
TS,electricity,gas,gas (CC CCS),2010,capital,598,0.13
UK,electricity,gas,gas (CC CCS),2010,capital,598,0.13
UP,electricity,gas,gas (CC CCS),2010,capital,598,0.13
WB,electricity,gas,gas (CC CCS),2010,capital,598,0.13
AN,electricity,gas,gas (CC CCS),2015,capital,598,0.13
AP,electricity,gas,gas (CC CCS),2015,capital,598,0.13
AR,electricity,gas,gas (CC CCS),2015,capital,598,0.13
AS,electricity,gas,gas (CC CCS),2015,capital,598,0.13
BR,electricity,gas,gas (CC CCS),2015,capital,598,0.13
CG,electricity,gas,gas (CC CCS),2015,capital,598,0.13
CH,electricity,gas,gas (CC CCS),2015,capital,598,0.13
DD,electricity,gas,gas (CC CCS),2015,capital,598,0.13
DL,electricity,gas,gas (CC CCS),2015,capital,598,0.13
DN,electricity,gas,gas (CC CCS),2015,capital,598,0.13
GA,electricity,gas,gas (CC CCS),2015,capital,598,0.13
GJ,electricity,gas,gas (CC CCS),2015,capital,598,0.13
HP,electricity,gas,gas (CC CCS),2015,capital,598,0.13
HR,electricity,gas,gas (CC CCS),2015,capital,598,0.13
JH,electricity,gas,gas (CC CCS),2015,capital,598,0.13
JK,electricity,gas,gas (CC CCS),2015,capital,598,0.13
KA,electricity,gas,gas (CC CCS),2015,capital,598,0.13
KL,electricity,gas,gas (CC CCS),2015,capital,598,0.13
LA,electricity,gas,gas (CC CCS),2015,capital,598,0.13
LD,electricity,gas,gas (CC CCS),2015,capital,598,0.13
MH,electricity,gas,gas (CC CCS),2015,capital,598,0.13
ML,electricity,gas,gas (CC CCS),2015,capital,598,0.13
MN,electricity,gas,gas (CC CCS),2015,capital,598,0.13
MP,electricity,gas,gas (CC CCS),2015,capital,598,0.13
MZ,electricity,gas,gas (CC CCS),2015,capital,598,0.13
NL,electricity,gas,gas (CC CCS),2015,capital,598,0.13
OD,electricity,gas,gas (CC CCS),2015,capital,598,0.13
PB,electricity,gas,gas (CC CCS),2015,capital,598,0.13
PC,electricity,gas,gas (CC CCS),2015,capital,598,0.13
RJ,electricity,gas,gas (CC CCS),2015,capital,598,0.13
SK,electricity,gas,gas (CC CCS),2015,capital,598,0.13
TN,electricity,gas,gas (CC CCS),2015,capital,598,0.13
TR,electricity,gas,gas (CC CCS),2015,capital,598,0.13
TS,electricity,gas,gas (CC CCS),2015,capital,598,0.13
UK,electricity,gas,gas (CC CCS),2015,capital,598,0.13
UP,electricity,gas,gas (CC CCS),2015,capital,598,0.13
WB,electricity,gas,gas (CC CCS),2015,capital,598,0.13
AN,electricity,gas,gas (CC CCS),2020,capital,569,0.13
AP,electricity,gas,gas (CC CCS),2020,capital,569,0.13
AR,electricity,gas,gas (CC CCS),2020,capital,569,0.13
AS,electricity,gas,gas (CC CCS),2020,capital,569,0.13
BR,electricity,gas,gas (CC CCS),2020,capital,569,0.13
CG,electricity,gas,gas (CC CCS),2020,capital,569,0.13
CH,electricity,gas,gas (CC CCS),2020,capital,569,0.13
DD,electricity,gas,gas (CC CCS),2020,capital,569,0.13
DL,electricity,gas,gas (CC CCS),2020,capital,569,0.13
DN,electricity,gas,gas (CC CCS),2020,capital,569,0.13
GA,electricity,gas,gas (CC CCS),2020,capital,569,0.13
GJ,electricity,gas,gas (CC CCS),2020,capital,569,0.13
HP,electricity,gas,gas (CC CCS),2020,capital,569,0.13
HR,electricity,gas,gas (CC CCS),2020,capital,569,0.13
JH,electricity,gas,gas (CC CCS),2020,capital,569,0.13
JK,electricity,gas,gas (CC CCS),2020,capital,569,0.13
KA,electricity,gas,gas (CC CCS),2020,capital,569,0.13
KL,electricity,gas,gas (CC CCS),2020,capital,569,0.13
LA,electricity,gas,gas (CC CCS),2020,capital,569,0.13
LD,electricity,gas,gas (CC CCS),2020,capital,569,0.13
MH,electricity,gas,gas (CC CCS),2020,capital,569,0.13
ML,electricity,gas,gas (CC CCS),2020,capital,569,0.13
MN,electricity,gas,gas (CC CCS),2020,capital,569,0.13
MP,electricity,gas,gas (CC CCS),2020,capital,569,0.13
MZ,electricity,gas,gas (CC CCS),2020,capital,569,0.13
NL,electricity,gas,gas (CC CCS),2020,capital,569,0.13
OD,electricity,gas,gas (CC CCS),2020,capital,569,0.13
PB,electricity,gas,gas (CC CCS),2020,capital,569,0.13
PC,electricity,gas,gas (CC CCS),2020,capital,569,0.13
RJ,electricity,gas,gas (CC CCS),2020,capital,569,0.13
SK,electricity,gas,gas (CC CCS),2020,capital,569,0.13
TN,electricity,gas,gas (CC CCS),2020,capital,569,0.13
TR,electricity,gas,gas (CC CCS),2020,capital,569,0.13
TS,electricity,gas,gas (CC CCS),2020,capital,569,0.13
UK,electricity,gas,gas (CC CCS),2020,capital,569,0.13
UP,electricity,gas,gas (CC CCS),2020,capital,569,0.13
WB,electricity,gas,gas (CC CCS),2020,capital,569,0.13
AN,electricity,gas,gas (CC CCS),2025,capital,541,0.13
AP,electricity,gas,gas (CC CCS),2025,capital,541,0.13
AR,electricity,gas,gas (CC CCS),2025,capital,541,0.13
AS,electricity,gas,gas (CC CCS),2025,capital,541,0.13
BR,electricity,gas,gas (CC CCS),2025,capital,541,0.13
CG,electricity,gas,gas (CC CCS),2025,capital,541,0.13
CH,electricity,gas,gas (CC CCS),2025,capital,541,0.13
DD,electricity,gas,gas (CC CCS),2025,capital,541,0.13
DL,electricity,gas,gas (CC CCS),2025,capital,541,0.13
DN,electricity,gas,gas (CC CCS),2025,capital,541,0.13
GA,electricity,gas,gas (CC CCS),2025,capital,541,0.13
GJ,electricity,gas,gas (CC CCS),2025,capital,541,0.13
HP,electricity,gas,gas (CC CCS),2025,capital,541,0.13
HR,electricity,gas,gas (CC CCS),2025,capital,541,0.13
JH,electricity,gas,gas (CC CCS),2025,capital,541,0.13
JK,electricity,gas,gas (CC CCS),2025,capital,541,0.13
KA,electricity,gas,gas (CC CCS),2025,capital,541,0.13
KL,electricity,gas,gas (CC CCS),2025,capital,541,0.13
LA,electricity,gas,gas (CC CCS),2025,capital,541,0.13
LD,electricity,gas,gas (CC CCS),2025,capital,541,0.13
MH,electricity,gas,gas (CC CCS),2025,capital,541,0.13
ML,electricity,gas,gas (CC CCS),2025,capital,541,0.13
MN,electricity,gas,gas (CC CCS),2025,capital,541,0.13
MP,electricity,gas,gas (CC CCS),2025,capital,541,0.13
MZ,electricity,gas,gas (CC CCS),2025,capital,541,0.13
NL,electricity,gas,gas (CC CCS),2025,capital,541,0.13
OD,electricity,gas,gas (CC CCS),2025,capital,541,0.13
PB,electricity,gas,gas (CC CCS),2025,capital,541,0.13
PC,electricity,gas,gas (CC CCS),2025,capital,541,0.13
RJ,electricity,gas,gas (CC CCS),2025,capital,541,0.13
SK,electricity,gas,gas (CC CCS),2025,capital,541,0.13
TN,electricity,gas,gas (CC CCS),2025,capital,541,0.13
TR,electricity,gas,gas (CC CCS),2025,capital,541,0.13
TS,electricity,gas,gas (CC CCS),2025,capital,541,0.13
UK,electricity,gas,gas (CC CCS),2025,capital,541,0.13
UP,electricity,gas,gas (CC CCS),2025,capital,541,0.13
WB,electricity,gas,gas (CC CCS),2025,capital,541,0.13
AN,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
AP,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
AR,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
AS,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
BR,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
CG,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
CH,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
DD,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
DL,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
DN,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
GA,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
GJ,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
HP,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
HR,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
JH,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
JK,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
KA,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
KL,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
LA,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
LD,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
MH,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
ML,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
MN,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
MP,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
MZ,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
NL,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
OD,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
PB,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
PC,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
RJ,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
SK,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
TN,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
TR,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
TS,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
UK,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
UP,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
WB,electricity,gas,gas (CC CCS),2030,capital,180.6,0.13
AN,electricity,gas,gas (CC CCS),2035,capital,180.6,0.13
AP,electricity,gas,gas (CC CCS),2035,capital,180.6,0.13
AR,electricity,gas,gas (CC CCS),2035,capital,180.6,0.13
AS,electricity,gas,gas (CC CCS),2035,capital,180.6,0.13
BR,electricity,gas,gas (CC CCS),2035,capital,180.6,0.13
CG,electricity,gas,gas (CC CCS),2035,capital,180.6,0.13
CH,electricity,gas,gas (CC CCS),2035,capital,180.6,0.13
DD,electricity,gas,gas (CC CCS),2035,capital,180.6,0.13
DL,electricity,gas,gas (CC CCS),2035,capital,180.6,0.13
DN,electricity,gas,gas (CC CCS),2035,capital,180.6,0.13
GA,electricity,gas,gas (CC CCS),2035,capital,180.6,0.13
GJ,electricity,gas,gas (CC CCS),2035,capital,180.6,0.13
HP,electricity,gas,gas (CC CCS),2035,capital,180.6,0.13
HR,electricity,gas,gas (CC CCS),2035,capital,180.6,0.13
JH,electricity,gas,gas (CC CCS),2035,capital,180.6,0.13
JK,electricity,gas,gas (CC CCS),2035,capital,180.6,0.13
KA,electricity,gas,gas (CC CCS),2035,capital,180.6,0.13
KL,electricity,gas,gas (CC CCS),2035,capital,180.6,0.13
LA,electricity,gas,gas (CC CCS),2035,capital,180.6,0.13
LD,electricity,gas,gas (CC CCS),2035,capital,180.6,0.13
MH,electricity,gas,gas (CC CCS),2035,capital,180.6,0.13
ML,electricity,gas,gas (CC CCS),2035,capital,180.6,0.13
MN,electricity,gas,gas (CC CCS),2035,capital,180.6,0.13
