INPUT_TABLE
Variable ID
RegionIntTechCapital

region,supplysector,subsector,intermittent.technology,year,input.capital,capital.overnight,fixed.charge.rate
DN,electricity,solar,CSP,2065,capital,412,0.17
GA,electricity,solar,CSP,2065,capital,412,0.17
GJ,electricity,solar,CSP,2065,capital,412,0.17
HP,electricity,solar,CSP,2065,capital,412,0.17
HR,electricity,solar,CSP,2065,capital,412,0.17
JH,electricity,solar,CSP,2065,capital,412,0.17
JK,electricity,solar,CSP,2065,capital,412,0.17
KA,electricity,solar,CSP,2065,capital,412,0.17
KL,electricity,solar,CSP,2065,capital,412,0.17
LA,electricity,solar,CSP,2065,capital,412,0.17
LD,electricity,solar,CSP,2065,capital,412,0.17
MH,electricity,solar,CSP,2065,capital,412,0.17
ML,electricity,solar,CSP,2065,capital,412,0.17
MN,electricity,solar,CSP,2065,capital,412,0.17
MP,electricity,solar,CSP,2065,capital,412,0.17
MZ,electricity,solar,CSP,2065,capital,412,0.17
NL,electricity,solar,CSP,2065,capital,412,0.17
OD,electricity,solar,CSP,2065,capital,412,0.17
PB,electricity,solar,CSP,2065,capital,412,0.17
PC,electricity,solar,CSP,2065,capital,412,0.17
RJ,electricity,solar,CSP,2065,capital,412,0.17
SK,electricity,solar,CSP,2065,capital,412,0.17
TN,electricity,solar,CSP,2065,capital,412,0.17
TR,electricity,solar,CSP,2065,capital,412,0.17
TS,electricity,solar,CSP,2065,capital,412,0.17
UK,electricity,solar,CSP,2065,capital,412,0.17
UP,electricity,solar,CSP,2065,capital,412,0.17
WB,electricity,solar,CSP,2065,capital,412,0.17
AN,electricity,solar,CSP,2070,capital,408,0.17
AP,electricity,solar,CSP,2070,capital,408,0.17
AR,electricity,solar,CSP,2070,capital,408,0.17
AS,electricity,solar,CSP,2070,capital,408,0.17
BR,electricity,solar,CSP,2070,capital,408,0.17
CG,electricity,solar,CSP,2070,capital,408,0.17
CH,electricity,solar,CSP,2070,capital,408,0.17
DD,electricity,solar,CSP,2070,capital,408,0.17
DL,electricity,solar,CSP,2070,capital,408,0.17
DN,electricity,solar,CSP,2070,capital,408,0.17
GA,electricity,solar,CSP,2070,capital,408,0.17
GJ,electricity,solar,CSP,2070,capital,408,0.17
HP,electricity,solar,CSP,2070,capital,408,0.17
HR,electricity,solar,CSP,2070,capital,408,0.17
JH,electricity,solar,CSP,2070,capital,408,0.17
JK,electricity,solar,CSP,2070,capital,408,0.17
KA,electricity,solar,CSP,2070,capital,408,0.17
KL,electricity,solar,CSP,2070,capital,408,0.17
LA,electricity,solar,CSP,2070,capital,408,0.17
LD,electricity,solar,CSP,2070,capital,408,0.17
MH,electricity,solar,CSP,2070,capital,408,0.17
ML,electricity,solar,CSP,2070,capital,408,0.17
MN,electricity,solar,CSP,2070,capital,408,0.17
MP,electricity,solar,CSP,2070,capital,408,0.17
MZ,electricity,solar,CSP,2070,capital,408,0.17
NL,electricity,solar,CSP,2070,capital,408,0.17
OD,electricity,solar,CSP,2070,capital,408,0.17
PB,electricity,solar,CSP,2070,capital,408,0.17
PC,electricity,solar,CSP,2070,capital,408,0.17
RJ,electricity,solar,CSP,2070,capital,408,0.17
SK,electricity,solar,CSP,2070,capital,408,0.17
TN,electricity,solar,CSP,2070,capital,408,0.17
TR,electricity,solar,CSP,2070,capital,408,0.17
TS,electricity,solar,CSP,2070,capital,408,0.17
UK,electricity,solar,CSP,2070,capital,408,0.17
UP,electricity,solar,CSP,2070,capital,408,0.17
WB,electricity,solar,CSP,2070,capital,408,0.17
AN,electricity,solar,CSP,2075,capital,404,0.17
AP,electricity,solar,CSP,2075,capital,404,0.17
AR,electricity,solar,CSP,2075,capital,404,0.17
AS,electricity,solar,CSP,2075,capital,404,0.17
BR,electricity,solar,CSP,2075,capital,404,0.17
CG,electricity,solar,CSP,2075,capital,404,0.17
CH,electricity,solar,CSP,2075,capital,404,0.17
DD,electricity,solar,CSP,2075,capital,404,0.17
DL,electricity,solar,CSP,2075,capital,404,0.17
DN,electricity,solar,CSP,2075,capital,404,0.17
GA,electricity,solar,CSP,2075,capital,404,0.17
GJ,electricity,solar,CSP,2075,capital,404,0.17
HP,electricity,solar,CSP,2075,capital,404,0.17
HR,electricity,solar,CSP,2075,capital,404,0.17
JH,electricity,solar,CSP,2075,capital,404,0.17
JK,electricity,solar,CSP,2075,capital,404,0.17
KA,electricity,solar,CSP,2075,capital,404,0.17
KL,electricity,solar,CSP,2075,capital,404,0.17
LA,electricity,solar,CSP,2075,capital,404,0.17
LD,electricity,solar,CSP,2075,capital,404,0.17
MH,electricity,solar,CSP,2075,capital,404,0.17
ML,electricity,solar,CSP,2075,capital,404,0.17
MN,electricity,solar,CSP,2075,capital,404,0.17
MP,electricity,solar,CSP,2075,capital,404,0.17
MZ,electricity,solar,CSP,2075,capital,404,0.17
NL,electricity,solar,CSP,2075,capital,404,0.17
OD,electricity,solar,CSP,2075,capital,404,0.17
PB,electricity,solar,CSP,2075,capital,404,0.17
PC,electricity,solar,CSP,2075,capital,404,0.17
RJ,electricity,solar,CSP,2075,capital,404,0.17
SK,electricity,solar,CSP,2075,capital,404,0.17
TN,electricity,solar,CSP,2075,capital,404,0.17
TR,electricity,solar,CSP,2075,capital,404,0.17
TS,electricity,solar,CSP,2075,capital,404,0.17
UK,electricity,solar,CSP,2075,capital,404,0.17
UP,electricity,solar,CSP,2075,capital,404,0.17
WB,electricity,solar,CSP,2075,capital,404,0.17
AN,electricity,solar,CSP,2080,capital,400,0.17
AP,electricity,solar,CSP,2080,capital,400,0.17
AR,electricity,solar,CSP,2080,capital,400,0.17
AS,electricity,solar,CSP,2080,capital,400,0.17
BR,electricity,solar,CSP,2080,capital,400,0.17
CG,electricity,solar,CSP,2080,capital,400,0.17
CH,electricity,solar,CSP,2080,capital,400,0.17
DD,electricity,solar,CSP,2080,capital,400,0.17
DL,electricity,solar,CSP,2080,capital,400,0.17
DN,electricity,solar,CSP,2080,capital,400,0.17
GA,electricity,solar,CSP,2080,capital,400,0.17
GJ,electricity,solar,CSP,2080,capital,400,0.17
HP,electricity,solar,CSP,2080,capital,400,0.17
HR,electricity,solar,CSP,2080,capital,400,0.17
JH,electricity,solar,CSP,2080,capital,400,0.17
JK,electricity,solar,CSP,2080,capital,400,0.17
KA,electricity,solar,CSP,2080,capital,400,0.17
KL,electricity,solar,CSP,2080,capital,400,0.17
LA,electricity,solar,CSP,2080,capital,400,0.17
LD,electricity,solar,CSP,2080,capital,400,0.17
MH,electricity,solar,CSP,2080,capital,400,0.17
ML,electricity,solar,CSP,2080,capital,400,0.17
MN,electricity,solar,CSP,2080,capital,400,0.17
MP,electricity,solar,CSP,2080,capital,400,0.17
MZ,electricity,solar,CSP,2080,capital,400,0.17
NL,electricity,solar,CSP,2080,capital,400,0.17
OD,electricity,solar,CSP,2080,capital,400,0.17
PB,electricity,solar,CSP,2080,capital,400,0.17
PC,electricity,solar,CSP,2080,capital,400,0.17
RJ,electricity,solar,CSP,2080,capital,400,0.17
SK,electricity,solar,CSP,2080,capital,400,0.17
TN,electricity,solar,CSP,2080,capital,400,0.17
TR,electricity,solar,CSP,2080,capital,400,0.17
TS,electricity,solar,CSP,2080,capital,400,0.17
UK,electricity,solar,CSP,2080,capital,400,0.17
UP,electricity,solar,CSP,2080,capital,400,0.17
WB,electricity,solar,CSP,2080,capital,400,0.17
AN,electricity,solar,CSP,2085,capital,396,0.17
AP,electricity,solar,CSP,2085,capital,396,0.17
AR,electricity,solar,CSP,2085,capital,396,0.17
AS,electricity,solar,CSP,2085,capital,396,0.17
BR,electricity,solar,CSP,2085,capital,396,0.17
CG,electricity,solar,CSP,2085,capital,396,0.17
CH,electricity,solar,CSP,2085,capital,396,0.17
DD,electricity,solar,CSP,2085,capital,396,0.17
DL,electricity,solar,CSP,2085,capital,396,0.17
DN,electricity,solar,CSP,2085,capital,396,0.17
GA,electricity,solar,CSP,2085,capital,396,0.17
GJ,electricity,solar,CSP,2085,capital,396,0.17
HP,electricity,solar,CSP,2085,capital,396,0.17
HR,electricity,solar,CSP,2085,capital,396,0.17
JH,electricity,solar,CSP,2085,capital,396,0.17
JK,electricity,solar,CSP,2085,capital,396,0.17
KA,electricity,solar,CSP,2085,capital,396,0.17
KL,electricity,solar,CSP,2085,capital,396,0.17
LA,electricity,solar,CSP,2085,capital,396,0.17
LD,electricity,solar,CSP,2085,capital,396,0.17
MH,electricity,solar,CSP,2085,capital,396,0.17
ML,electricity,solar,CSP,2085,capital,396,0.17
MN,electricity,solar,CSP,2085,capital,396,0.17
MP,electricity,solar,CSP,2085,capital,396,0.17
MZ,electricity,solar,CSP,2085,capital,396,0.17
NL,electricity,solar,CSP,2085,capital,396,0.17
OD,electricity,solar,CSP,2085,capital,396,0.17
PB,electricity,solar,CSP,2085,capital,396,0.17
PC,electricity,solar,CSP,2085,capital,396,0.17
RJ,electricity,solar,CSP,2085,capital,396,0.17
SK,electricity,solar,CSP,2085,capital,396,0.17
TN,electricity,solar,CSP,2085,capital,396,0.17
TR,electricity,solar,CSP,2085,capital,396,0.17
TS,electricity,solar,CSP,2085,capital,396,0.17
UK,electricity,solar,CSP,2085,capital,396,0.17
UP,electricity,solar,CSP,2085,capital,396,0.17
WB,electricity,solar,CSP,2085,capital,396,0.17
AN,electricity,solar,CSP,2090,capital,392,0.17
AP,electricity,solar,CSP,2090,capital,392,0.17
AR,electricity,solar,CSP,2090,capital,392,0.17
AS,electricity,solar,CSP,2090,capital,392,0.17
BR,electricity,solar,CSP,2090,capital,392,0.17
CG,electricity,solar,CSP,2090,capital,392,0.17
CH,electricity,solar,CSP,2090,capital,392,0.17
DD,electricity,solar,CSP,2090,capital,392,0.17
DL,electricity,solar,CSP,2090,capital,392,0.17
DN,electricity,solar,CSP,2090,capital,392,0.17
GA,electricity,solar,CSP,2090,capital,392,0.17
GJ,electricity,solar,CSP,2090,capital,392,0.17
HP,electricity,solar,CSP,2090,capital,392,0.17
HR,electricity,solar,CSP,2090,capital,392,0.17
JH,electricity,solar,CSP,2090,capital,392,0.17
JK,electricity,solar,CSP,2090,capital,392,0.17
KA,electricity,solar,CSP,2090,capital,392,0.17
KL,electricity,solar,CSP,2090,capital,392,0.17
LA,electricity,solar,CSP,2090,capital,392,0.17
LD,electricity,solar,CSP,2090,capital,392,0.17
MH,electricity,solar,CSP,2090,capital,392,0.17
ML,electricity,solar,CSP,2090,capital,392,0.17
MN,electricity,solar,CSP,2090,capital,392,0.17
MP,electricity,solar,CSP,2090,capital,392,0.17
MZ,electricity,solar,CSP,2090,capital,392,0.17
NL,electricity,solar,CSP,2090,capital,392,0.17
OD,electricity,solar,CSP,2090,capital,392,0.17
PB,electricity,solar,CSP,2090,capital,392,0.17
PC,electricity,solar,CSP,2090,capital,392,0.17
RJ,electricity,solar,CSP,2090,capital,392,0.17
SK,electricity,solar,CSP,2090,capital,392,0.17
TN,electricity,solar,CSP,2090,capital,392,0.17
TR,electricity,solar,CSP,2090,capital,392,0.17
TS,electricity,solar,CSP,2090,capital,392,0.17
UK,electricity,solar,CSP,2090,capital,392,0.17
UP,electricity,solar,CSP,2090,capital,392,0.17
WB,electricity,solar,CSP,2090,capital,392,0.17
AN,electricity,solar,CSP,2095,capital,388,0.17
AP,electricity,solar,CSP,2095,capital,388,0.17
AR,electricity,solar,CSP,2095,capital,388,0.17
AS,electricity,solar,CSP,2095,capital,388,0.17
BR,electricity,solar,CSP,2095,capital,388,0.17
CG,electricity,solar,CSP,2095,capital,388,0.17
CH,electricity,solar,CSP,2095,capital,388,0.17
DD,electricity,solar,CSP,2095,capital,388,0.17
DL,electricity,solar,CSP,2095,capital,388,0.17
DN,electricity,solar,CSP,2095,capital,388,0.17
GA,electricity,solar,CSP,2095,capital,388,0.17
GJ,electricity,solar,CSP,2095,capital,388,0.17
HP,electricity,solar,CSP,2095,capital,388,0.17
HR,electricity,solar,CSP,2095,capital,388,0.17
JH,electricity,solar,CSP,2095,capital,388,0.17
JK,electricity,solar,CSP,2095,capital,388,0.17
KA,electricity,solar,CSP,2095,capital,388,0.17
KL,electricity,solar,CSP,2095,capital,388,0.17
LA,electricity,solar,CSP,2095,capital,388,0.17
LD,electricity,solar,CSP,2095,capital,388,0.17
MH,electricity,solar,CSP,2095,capital,388,0.17
ML,electricity,solar,CSP,2095,capital,388,0.17
MN,electricity,solar,CSP,2095,capital,388,0.17
MP,electricity,solar,CSP,2095,capital,388,0.17
MZ,electricity,solar,CSP,2095,capital,388,0.17
NL,electricity,solar,CSP,2095,capital,388,0.17
OD,electricity,solar,CSP,2095,capital,388,0.17
PB,electricity,solar,CSP,2095,capital,388,0.17
PC,electricity,solar,CSP,2095,capital,388,0.17
RJ,electricity,solar,CSP,2095,capital,388,0.17
SK,electricity,solar,CSP,2095,capital,388,0.17
TN,electricity,solar,CSP,2095,capital,388,0.17
TR,electricity,solar,CSP,2095,capital,388,0.17
TS,electricity,solar,CSP,2095,capital,388,0.17
UK,electricity,solar,CSP,2095,capital,388,0.17
UP,electricity,solar,CSP,2095,capital,388,0.17
WB,electricity,solar,CSP,2095,capital,388,0.17
AN,electricity,solar,CSP,2100,capital,384,0.17
AP,electricity,solar,CSP,2100,capital,384,0.17
AR,electricity,solar,CSP,2100,capital,384,0.17
AS,electricity,solar,CSP,2100,capital,384,0.17
BR,electricity,solar,CSP,2100,capital,384,0.17
CG,electricity,solar,CSP,2100,capital,384,0.17
CH,electricity,solar,CSP,2100,capital,384,0.17
DD,electricity,solar,CSP,2100,capital,384,0.17
DL,electricity,solar,CSP,2100,capital,384,0.17
DN,electricity,solar,CSP,2100,capital,384,0.17
GA,electricity,solar,CSP,2100,capital,384,0.17
GJ,electricity,solar,CSP,2100,capital,384,0.17
HP,electricity,solar,CSP,2100,capital,384,0.17
HR,electricity,solar,CSP,2100,capital,384,0.17
JH,electricity,solar,CSP,2100,capital,384,0.17
JK,electricity,solar,CSP,2100,capital,384,0.17
KA,electricity,solar,CSP,2100,capital,384,0.17
KL,electricity,solar,CSP,2100,capital,384,0.17
LA,electricity,solar,CSP,2100,capital,384,0.17
LD,electricity,solar,CSP,2100,capital,384,0.17
MH,electricity,solar,CSP,2100,capital,384,0.17
ML,electricity,solar,CSP,2100,capital,384,0.17
MN,electricity,solar,CSP,2100,capital,384,0.17
MP,electricity,solar,CSP,2100,capital,384,0.17
MZ,electricity,solar,CSP,2100,capital,384,0.17
NL,electricity,solar,CSP,2100,capital,384,0.17
OD,electricity,solar,CSP,2100,capital,384,0.17
PB,electricity,solar,CSP,2100,capital,384,0.17
PC,electricity,solar,CSP,2100,capital,384,0.17
RJ,electricity,solar,CSP,2100,capital,384,0.17
SK,electricity,solar,CSP,2100,capital,384,0.17
TN,electricity,solar,CSP,2100,capital,384,0.17
TR,electricity,solar,CSP,2100,capital,384,0.17
TS,electricity,solar,CSP,2100,capital,384,0.17
UK,electricity,solar,CSP,2100,capital,384,0.17
UP,electricity,solar,CSP,2100,capital,384,0.17
WB,electricity,solar,CSP,2100,capital,384,0.17
AN,electricity,wind,onshore,1975,capital,487.6772,0.1125
AP,electricity,wind,onshore,1975,capital,487.6772,0.1125
AR,electricity,wind,onshore,1975,capital,487.6772,0.1125
AS,electricity,wind,onshore,1975,capital,487.6772,0.1125
BR,electricity,wind,onshore,1975,capital,487.6772,0.1125
CG,electricity,wind,onshore,1975,capital,487.6772,0.1125
CH,electricity,wind,onshore,1975,capital,487.6772,0.1125
DD,electricity,wind,onshore,1975,capital,487.6772,0.1125
DL,electricity,wind,onshore,1975,capital,487.6772,0.1125
DN,electricity,wind,onshore,1975,capital,487.6772,0.1125
GA,electricity,wind,onshore,1975,capital,487.6772,0.1125
GJ,electricity,wind,onshore,1975,capital,487.6772,0.1125
HP,electricity,wind,onshore,1975,capital,487.6772,0.1125
HR,electricity,wind,onshore,1975,capital,487.6772,0.1125
JH,electricity,wind,onshore,1975,capital,487.6772,0.1125
JK,electricity,wind,onshore,1975,capital,487.6772,0.1125
KA,electricity,wind,onshore,1975,capital,487.6772,0.1125
KL,electricity,wind,onshore,1975,capital,487.6772,0.1125
LA,electricity,wind,onshore,1975,capital,487.6772,0.1125
LD,electricity,wind,onshore,1975,capital,487.6772,0.1125
MH,electricity,wind,onshore,1975,capital,487.6772,0.1125
ML,electricity,wind,onshore,1975,capital,487.6772,0.1125
MN,electricity,wind,onshore,1975,capital,487.6772,0.1125
MP,electricity,wind,onshore,1975,capital,487.6772,0.1125
MZ,electricity,wind,onshore,1975,capital,487.6772,0.1125
NL,electricity,wind,onshore,1975,capital,487.6772,0.1125
OD,electricity,wind,onshore,1975,capital,487.6772,0.1125
PB,electricity,wind,onshore,1975,capital,487.6772,0.1125
PC,electricity,wind,onshore,1975,capital,487.6772,0.1125
RJ,electricity,wind,onshore,1975,capital,487.6772,0.1125
SK,electricity,wind,onshore,1975,capital,487.6772,0.1125
TN,electricity,wind,onshore,1975,capital,487.6772,0.1125
TR,electricity,wind,onshore,1975,capital,487.6772,0.1125
TS,electricity,wind,onshore,1975,capital,487.6772,0.1125
UK,electricity,wind,onshore,1975,capital,487.6772,0.1125
UP,electricity,wind,onshore,1975,capital,487.6772,0.1125
WB,electricity,wind,onshore,1975,capital,487.6772,0.1125
AN,electricity,wind,onshore,1990,capital,487.6772,0.1125
AP,electricity,wind,onshore,1990,capital,487.6772,0.1125
AR,electricity,wind,onshore,1990,capital,487.6772,0.1125
AS,electricity,wind,onshore,1990,capital,487.6772,0.1125
BR,electricity,wind,onshore,1990,capital,487.6772,0.1125
CG,electricity,wind,onshore,1990,capital,487.6772,0.1125
CH,electricity,wind,onshore,1990,capital,487.6772,0.1125
DD,electricity,wind,onshore,1990,capital,487.6772,0.1125
DL,electricity,wind,onshore,1990,capital,487.6772,0.1125
DN,electricity,wind,onshore,1990,capital,487.6772,0.1125
GA,electricity,wind,onshore,1990,capital,487.6772,0.1125
GJ,electricity,wind,onshore,1990,capital,487.6772,0.1125
HP,electricity,wind,onshore,1990,capital,487.6772,0.1125
HR,electricity,wind,onshore,1990,capital,487.6772,0.1125
JH,electricity,wind,onshore,1990,capital,487.6772,0.1125
JK,electricity,wind,onshore,1990,capital,487.6772,0.1125
KA,electricity,wind,onshore,1990,capital,487.6772,0.1125
KL,electricity,wind,onshore,1990,capital,487.6772,0.1125
LA,electricity,wind,onshore,1990,capital,487.6772,0.1125
LD,electricity,wind,onshore,1990,capital,487.6772,0.1125
MH,electricity,wind,onshore,1990,capital,487.6772,0.1125
ML,electricity,wind,onshore,1990,capital,487.6772,0.1125
MN,electricity,wind,onshore,1990,capital,487.6772,0.1125
MP,electricity,wind,onshore,1990,capital,487.6772,0.1125
MZ,electricity,wind,onshore,1990,capital,487.6772,0.1125
NL,electricity,wind,onshore,1990,capital,487.6772,0.1125
OD,electricity,wind,onshore,1990,capital,487.6772,0.1125
PB,electricity,wind,onshore,1990,capital,487.6772,0.1125
PC,electricity,wind,onshore,1990,capital,487.6772,0.1125
RJ,electricity,wind,onshore,1990,capital,487.6772,0.1125
SK,electricity,wind,onshore,1990,capital,487.6772,0.1125
TN,electricity,wind,onshore,1990,capital,487.6772,0.1125
TR,electricity,wind,onshore,1990,capital,487.6772,0.1125
TS,electricity,wind,onshore,1990,capital,487.6772,0.1125
UK,electricity,wind,onshore,1990,capital,487.6772,0.1125
UP,electricity,wind,onshore,1990,capital,487.6772,0.1125
WB,electricity,wind,onshore,1990,capital,487.6772,0.1125
AN,electricity,wind,onshore,2005,capital,487.6772,0.1125
AP,electricity,wind,onshore,2005,capital,487.6772,0.1125
AR,electricity,wind,onshore,2005,capital,487.6772,0.1125
AS,electricity,wind,onshore,2005,capital,487.6772,0.1125
BR,electricity,wind,onshore,2005,capital,487.6772,0.1125
CG,electricity,wind,onshore,2005,capital,487.6772,0.1125
CH,electricity,wind,onshore,2005,capital,487.6772,0.1125
DD,electricity,wind,onshore,2005,capital,487.6772,0.1125
DL,electricity,wind,onshore,2005,capital,487.6772,0.1125
DN,electricity,wind,onshore,2005,capital,487.6772,0.1125
GA,electricity,wind,onshore,2005,capital,487.6772,0.1125
GJ,electricity,wind,onshore,2005,capital,487.6772,0.1125
HP,electricity,wind,onshore,2005,capital,487.6772,0.1125
HR,electricity,wind,onshore,2005,capital,487.6772,0.1125
JH,electricity,wind,onshore,2005,capital,487.6772,0.1125
JK,electricity,wind,onshore,2005,capital,487.6772,0.1125
KA,electricity,wind,onshore,2005,capital,487.6772,0.1125
KL,electricity,wind,onshore,2005,capital,487.6772,0.1125
LA,electricity,wind,onshore,2005,capital,487.6772,0.1125
LD,electricity,wind,onshore,2005,capital,487.6772,0.1125
MH,electricity,wind,onshore,2005,capital,487.6772,0.1125
ML,electricity,wind,onshore,2005,capital,487.6772,0.1125
MN,electricity,wind,onshore,2005,capital,487.6772,0.1125
MP,electricity,wind,onshore,2005,capital,487.6772,0.1125
MZ,electricity,wind,onshore,2005,capital,487.6772,0.1125
NL,electricity,wind,onshore,2005,capital,487.6772,0.1125
OD,electricity,wind,onshore,2005,capital,487.6772,0.1125
PB,electricity,wind,onshore,2005,capital,487.6772,0.1125
PC,electricity,wind,onshore,2005,capital,487.6772,0.1125
RJ,electricity,wind,onshore,2005,capital,487.6772,0.1125
SK,electricity,wind,onshore,2005,capital,487.6772,0.1125
TN,electricity,wind,onshore,2005,capital,487.6772,0.1125
TR,electricity,wind,onshore,2005,capital,487.6772,0.1125
TS,electricity,wind,onshore,2005,capital,487.6772,0.1125
UK,electricity,wind,onshore,2005,capital,487.6772,0.1125
UP,electricity,wind,onshore,2005,capital,487.6772,0.1125
WB,electricity,wind,onshore,2005,capital,487.6772,0.1125
AN,electricity,wind,onshore,2010,capital,515.8965529,0.073192419
AP,electricity,wind,onshore,2010,capital,293.7145668,0.073192419
