INPUT_TABLE,,,,,,,
Variable ID,,,,,,,
RegionTechCapital,,,,,,,
,,,,,,,
region,supplysector,subsector,technology,year,input.capital,capital.overnight,fixed.charge.rate
AS,electricity,biomass,biomass (IGCC CCS),2090,capital,1895,0.04138117
BR,electricity,biomass,biomass (IGCC CCS),2090,capital,1895,0.04138117
CG,electricity,biomass,biomass (IGCC CCS),2090,capital,1895,0.04138117
CH,electricity,biomass,biomass (IGCC CCS),2090,capital,1895,0.04138117
DD,electricity,biomass,biomass (IGCC CCS),2090,capital,1895,0.04138117
DL,electricity,biomass,biomass (IGCC CCS),2090,capital,1895,0.04138117
DN,electricity,biomass,biomass (IGCC CCS),2090,capital,1895,0.04138117
GA,electricity,biomass,biomass (IGCC CCS),2090,capital,1895,0.04138117
GJ,electricity,biomass,biomass (IGCC CCS),2090,capital,1895,0.04138117
HP,electricity,biomass,biomass (IGCC CCS),2090,capital,1895,0.04138117
HR,electricity,biomass,biomass (IGCC CCS),2090,capital,1895,0.04138117
JH,electricity,biomass,biomass (IGCC CCS),2090,capital,1895,0.04138117
JK,electricity,biomass,biomass (IGCC CCS),2090,capital,1895,0.04138117
KA,electricity,biomass,biomass (IGCC CCS),2090,capital,1895,0.04138117
KL,electricity,biomass,biomass (IGCC CCS),2090,capital,1895,0.04138117
LA,electricity,biomass,biomass (IGCC CCS),2090,capital,1895,0.04138117
LD,electricity,biomass,biomass (IGCC CCS),2090,capital,1895,0.04138117
MH,electricity,biomass,biomass (IGCC CCS),2090,capital,1895,0.04138117
ML,electricity,biomass,biomass (IGCC CCS),2090,capital,1895,0.04138117
MN,electricity,biomass,biomass (IGCC CCS),2090,capital,1895,0.04138117
MP,electricity,biomass,biomass (IGCC CCS),2090,capital,1895,0.04138117
MZ,electricity,biomass,biomass (IGCC CCS),2090,capital,1895,0.04138117
NL,electricity,biomass,biomass (IGCC CCS),2090,capital,1895,0.04138117
OD,electricity,biomass,biomass (IGCC CCS),2090,capital,1895,0.04138117
PB,electricity,biomass,biomass (IGCC CCS),2090,capital,1895,0.04138117
PC,electricity,biomass,biomass (IGCC CCS),2090,capital,1895,0.04138117
RJ,electricity,biomass,biomass (IGCC CCS),2090,capital,1895,0.04138117
SK,electricity,biomass,biomass (IGCC CCS),2090,capital,1895,0.04138117
TN,electricity,biomass,biomass (IGCC CCS),2090,capital,1895,0.04138117
TR,electricity,biomass,biomass (IGCC CCS),2090,capital,1895,0.04138117
TS,electricity,biomass,biomass (IGCC CCS),2090,capital,1895,0.04138117
UK,electricity,biomass,biomass (IGCC CCS),2090,capital,1895,0.04138117
UP,electricity,biomass,biomass (IGCC CCS),2090,capital,1895,0.04138117
WB,electricity,biomass,biomass (IGCC CCS),2090,capital,1895,0.04138117
AN,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
AP,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
AR,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
AS,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
BR,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
CG,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
CH,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
DD,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
DL,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
DN,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
GA,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
GJ,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
HP,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
HR,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
JH,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
JK,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
KA,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
KL,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
LA,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
LD,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
MH,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
ML,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
MN,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
MP,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
MZ,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
NL,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
OD,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
PB,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
PC,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
RJ,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
SK,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
TN,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
TR,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
TS,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
UK,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
UP,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
WB,electricity,biomass,biomass (IGCC CCS),2095,capital,1886,0.041031304
AN,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
AP,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
AR,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
AS,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
BR,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
CG,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
CH,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
DD,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
DL,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
DN,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
GA,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
GJ,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
HP,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
HR,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
JH,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
JK,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
KA,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
KL,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
LA,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
LD,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
MH,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
ML,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
MN,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
MP,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
MZ,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
NL,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
OD,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
PB,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
PC,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
RJ,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
SK,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
TN,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
TR,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
TS,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
UK,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
UP,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
WB,electricity,biomass,biomass (IGCC CCS),2100,capital,1877,0.040617024
AN,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
AP,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
AR,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
AS,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
BR,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
CG,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
CH,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
DD,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
DL,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
DN,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
GA,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
GJ,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
HP,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
HR,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
JH,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
JK,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
KA,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
KL,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
LA,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
LD,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
MH,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
ML,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
MN,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
MP,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
MZ,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
NL,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
OD,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
PB,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
PC,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
RJ,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
SK,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
TN,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
TR,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
TS,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
UK,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
UP,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
WB,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
AN,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
AP,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
AR,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
AS,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
BR,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
CG,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
CH,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
DD,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
DL,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
DN,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
GA,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
GJ,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
HP,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
HR,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
JH,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
JK,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
KA,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
KL,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
LA,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
LD,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
MH,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
ML,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
MN,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
MP,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
MZ,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
NL,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
OD,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
PB,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
PC,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
RJ,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
SK,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
TN,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
TR,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
TS,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
UK,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
UP,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
WB,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
AN,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
AP,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
AR,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
AS,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
BR,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
CG,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
CH,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
DD,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
DL,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
DN,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
GA,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
GJ,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
HP,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
HR,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
JH,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
JK,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
KA,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
KL,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
LA,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
LD,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
MH,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
ML,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
MN,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
MP,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
MZ,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
NL,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
OD,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
PB,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
PC,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
RJ,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
SK,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
TN,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
TR,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
TS,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
UK,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
UP,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
WB,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
AN,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
AP,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
AR,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
AS,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
BR,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
CG,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
CH,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
DD,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
DL,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
DN,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
GA,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
GJ,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
HP,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
HR,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
JH,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
JK,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
KA,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
KL,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
LA,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
LD,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
MH,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
ML,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
MN,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
MP,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
MZ,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
NL,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
OD,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
PB,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
PC,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
RJ,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
SK,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
TN,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
TR,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
TS,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
UK,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
UP,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
WB,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
AN,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
AP,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
AR,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
AS,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
BR,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
CG,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
CH,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
DD,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
DL,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
DN,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
GA,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
GJ,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
HP,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
HR,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
JH,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
JK,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
KA,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
KL,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
LA,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
LD,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
MH,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
ML,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
MN,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
MP,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
MZ,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
NL,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
OD,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
PB,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
PC,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
RJ,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
SK,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
TN,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
TR,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
TS,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
UK,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
UP,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
WB,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
AN,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
AP,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
AR,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
AS,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
BR,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
CG,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
CH,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
DD,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
DL,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
DN,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
GA,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
GJ,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
HP,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
HR,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
JH,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
JK,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
KA,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
KL,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
LA,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
LD,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
MH,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
ML,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
MN,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
MP,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
MZ,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
NL,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
OD,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
PB,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
PC,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
RJ,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
SK,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
TN,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
TR,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
TS,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
UK,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
UP,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
WB,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
AN,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
AP,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
AR,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
AS,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
BR,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
CG,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
CH,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
DD,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
DL,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
DN,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
GA,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
GJ,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
HP,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
HR,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
JH,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
JK,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
KA,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
KL,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
LA,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
LD,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
MH,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
ML,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
MN,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
MP,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
MZ,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
NL,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
OD,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
PB,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
PC,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
RJ,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
SK,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
TN,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
TR,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
TS,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
UK,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
UP,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
WB,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
AN,electricity,coal,coal (conv pul CCS),2030,capital,1797,0.716035102
AP,electricity,coal,coal (conv pul CCS),2030,capital,1797,0.645652659
AR,electricity,coal,coal (conv pul CCS),2030,capital,1797,0.716790722
AS,electricity,coal,coal (conv pul CCS),2030,capital,1797,0.742692207
BR,electricity,coal,coal (conv pul CCS),2030,capital,1797,0.716869394
CG,electricity,coal,coal (conv pul CCS),2030,capital,1797,0.601329046
CH,electricity,coal,coal (conv pul CCS),2030,capital,1797,0.662969715
DD,electricity,coal,coal (conv pul CCS),2030,capital,1797,0.642613712
DL,electricity,coal,coal (conv pul CCS),2030,capital,1797,0.642480152
DN,electricity,coal,coal (conv pul CCS),2030,capital,1797,0.642562484
GA,electricity,coal,coal (conv pul CCS),2030,capital,1797,0.55577412
GJ,electricity,coal,coal (conv pul CCS),2030,capital,1797,0.640714599
HP,electricity,coal,coal (conv pul CCS),2030,capital,1797,0.644216432
HR,electricity,coal,coal (conv pul CCS),2030,capital,1797,0.641042096
JH,electricity,coal,coal (conv pul CCS),2030,capital,1797,0.524371062
JK,electricity,coal,coal (conv pul CCS),2030,capital,1797,0.641042096
KA,electricity,coal,coal (conv pul CCS),2030,capital,1797,0.799819281
KL,electricity,coal,coal (conv pul CCS),2030,capital,1797,0.650854179
LA,electricity,coal,coal (conv pul CCS),2030,capital,1797,0.717429248
LD,electricity,coal,coal (conv pul CCS),2030,capital,1797,0.720570652
MH,electricity,coal,coal (conv pul CCS),2030,capital,1797,0.640513345
ML,electricity,coal,coal (conv pul CCS),2030,capital,1797,1.11506471
MN,electricity,coal,coal (conv pul CCS),2030,capital,1797,1.158916289
MP,electricity,coal,coal (conv pul CCS),2030,capital,1797,0.641675133
MZ,electricity,coal,coal (conv pul CCS),2030,capital,1797,0.67744359
NL,electricity,coal,coal (conv pul CCS),2030,capital,1797,0.6774875
